faits;tauxpourmille;yr_id;dp_id;cl_id
141;0,80723650312016948;7;47;9
338;1,02162952932499906;7;48;9
41;0,53501755118552052;7;49;9
1370;1,66928024778454831;7;50;9
408;0,82408759566384504;7;51;9
1150;2,02943922182476566;7;52;9
213;1,23982817029301851;7;53;9
230;0,75031480599468903;7;54;9
814;1,11112627799997266;7;55;9
288;1,57376189201151906;7;56;9
733;0,95922194406676076;7;57;9
996;0,94933541755031425;7;58;9
357;1,76148418611535984;7;59;9
6216;2,38366773451095337;7;60;9
2256;2,71905835730789125;7;61;9
273;0,98033934823592772;7;62;9
1759;1,20300895862100576;7;63;9
893;1,34924424191511094;7;64;9
1006;1,46382631977184108;7;65;9
189;0,82249725834247212;7;66;9
1227;2,54160927159176842;7;67;9
782;0,68114135599391334;7;68;9
510;0,66419914513662970;7;69;9
6199;3,29132325636588874;7;70;9
221;0,94202497005554109;7;71;9
663;1,20312922478918005;7;72;9
704;1,24163790381891848;7;73;9
461;1,04832291074474138;7;74;9
1202;1,43916590637519382;7;75;9
6329;2,94933701662607772;7;76;9
2206;1,75813456025516057;7;77;9
3722;2,60528224124269592;7;78;9
2979;2,05487531066279550;7;79;9
474;1,26575180049188085;7;80;9
973;1,71077524668218617;7;81;9
295;0,75434837086323026;7;82;9
273;1,04072950182222956;7;83;9
2562;2,36087907267766273;7;84;9
1183;2,10520321528416687;7;85;9
785;1,13323853588468393;7;86;9
599;1,36343357642967056;7;87;9
295;0,79274863418815822;7;88;9
448;1,23621332406173345;7;89;9
776;2,32226864099402652;7;90;9
79;0,56380245503853843;7;91;9
3707;2,83818154255587940;7;92;9
4514;2,77577414520730059;7;93;9
5789;3,49699351585275542;7;94;9
4184;2,97165000440349703;7;95;9
4719;3,76975948311396980;7;96;9
609;1,58776094420936564;7;97;9
468;1,29559139040764060;7;98;9
591;2,07271694261976025;7;99;9
1031;1,19455486899869423;7;100;9
386;1,50476769661388277;7;101;9
1457;2,28217879938912160;1;1;10
1116;2,08156139486995828;1;2;10
469;1,38191547038163254;1;3;10
770;4,73656691169686006;1;4;10
376;2,66464456051081822;1;5;10
4381;4,04261680311228933;1;6;10
939;2,88783572243562370;1;7;10
524;1,90288737739268110;1;8;10
322;2,10365395545741407;1;9;10
976;3,15949629341879534;1;10;10
1693;4,60023096257047737;1;11;10
361;1,29531354840561597;1;12;10
15536;7,69216677385990177;1;13;10
1726;2,48818257436076351;1;14;10
221;1,51402010015825272;1;15;10
1195;3,38250945404316061;1;16;10
2184;3,40085737732232340;1;17;10
520;1,69320438930676298;1;18;10
325;1,34556068478688395;1;19;10
1233;2,31239673451322458;1;20;10
1227;2,04857476296136776;1;21;10
107;0,89538250405850950;1;22;10
628;1,51402279231127146;1;23;10
1334;2,47702623159638202;1;24;10
3092;6,08654228493364169;1;25;10
1454;2,41197694189856104;1;26;10
928;2,13859871084900988;1;27;10
2264;2,49270849733938604;1;28;10
308;1,99607266222950930;1;29;10
235;1,33407511694445713;1;30;10
3884;5,23445902054700340;1;31;10
11419;8,46991840128528573;1;32;10
378;1,98254521042252319;1;33;10
7222;4,60975094451384138;1;34;10
6333;5,59214679981386009;1;35;10
2711;2,57753767664119593;1;36;10
347;1,55253797454195652;1;37;10
1462;2,41165379736499608;1;38;10
6389;5,09932062267741060;1;39;10
436;1,67359519724240635;1;40;10
1378;3,40238512629317835;1;41;10
892;2,68053815108979476;1;42;10
2490;3,26772940050945060;1;43;10
338;1,48676645890058468;1;44;10
10207;7,39181317041942254;1;45;10
1884;2,79388429997182364;1;46;10
186;1,07299232175924586;1;47;10
861;2,58688291124978598;1;48;10
97;1,26926801182905447;1;49;10
1993;2,45765993286753304;1;50;10
564;1,13170747368378821;1;51;10
1691;2,96207804401252117;1;52;10
451;2,53251274679364791;1;53;10
463;1,50477106679493500;1;54;10
1439;1,96096868309846672;1;55;10
323;1,70849752717463166;1;56;10
1737;2,32359661185636224;1;57;10
2636;2,52183405069116073;1;58;10
305;1,45820683588240629;1;59;10
17325;6,65393361736252320;1;60;10
3124;3,79337058704959817;1;61;10
406;1,42302353947313076;1;62;10
4896;3,32897040575226510;1;63;10
2014;3,09512832334409094;1;64;10
2052;3,04457362615840710;1;65;10
732;3,21293601780282545;1;66;10
2384;5,02562351249765449;1;67;10
1916;1,70856789729331116;1;68;10
1740;2,28124020803861827;1;69;10
13223;7,20245023838405363;1;70;10
429;1,80828015275541421;1;71;10
985;1,77470122859773372;1;72;10
1523;2,68341200329127627;1;73;10
1462;3,40252419818423446;1;74;10
2412;3,00967287900416247;1;75;10
17481;7,98100009724575354;1;76;10
4917;3,91557270327412565;1;77;10
6265;4,48247612983082533;1;78;10
4159;2,90471906847845496;1;79;10
662;1,76654400482463991;1;80;10
1593;2,78134733842694093;1;81;10
1208;3,12590568459404627;1;82;10
815;3,17247768560940768;1;83;10
4754;4,50265717389595466;1;84;10
2939;5,25747119034585886;1;85;10
1739;2,59321172030295388;1;86;10
953;2,18543395655274741;1;87;10
1021;2,72282640581580804;1;88;10
689;1,86397071753403965;1;89;10
812;2,38442022176282631;1;90;10
353;2,44987473020147251;1;91;10
4414;3,42880224961742508;1;92;10
6415;4,00120254380427998;1;93;10
13220;8,22824990975066406;1;94;10
6610;4,79628139441904366;1;95;10
6566;5,37349734803256851;1;96;10
2224;5,64309456750653382;1;97;10
1838;4,88206544836379130;1;98;10
1972;7,32127476313522862;1;99;10
4003;4,69326692647879540;1;100;10
661;2,57681722140356628;1;101;10
1517;2,35797000077718177;2;1;10
1283;2,40041909109618512;2;2;10
441;1,30478005136277031;2;3;10
625;3,81295183479242272;2;4;10
355;2,51266951671809968;2;5;10
3861;3,56407676473031687;2;6;10
778;2,38861325342633979;2;7;10
429;1,56810281490903924;2;8;10
247;1,61276631864867159;2;9;10
751;2,42242435971872760;2;10;10
1676;4,52654891157564876;2;11;10
308;1,10312815627171323;2;12;10
14006;6,91940664828210394;2;13;10
1655;2,38471935239379729;2;14;10
164;1,12992014771639004;2;15;10
1105;3,13621979082407387;2;16;10
2127;3,30124180703799297;2;17;10
567;1,86356226335717290;2;18;10
409;1,69383427757346849;2;19;10
1352;2,53269366583055300;2;20;10
1051;1,75513598546460181;2;21;10
131;1,10419932905140006;2;22;10
677;1,63682345033679399;2;23;10
1246;2,31140099468155125;2;24;10
2263;4,42378404583689289;2;25;10
1310;2,17664739807557783;2;26;10
756;1,74501942372810936;2;27;10
1958;2,15394905327448649;2;28;10
235;1,49444511570820815;2;29;10
231;1,30002419958466775;2;30;10
3367;4,52445517067153258;2;31;10
11398;8,36444867143377202;2;32;10
364;1,90485161519904134;2;33;10
8506;5,37203862107991448;2;34;10
6868;5,99881910258784234;2;35;10
2567;2,42124355899222721;2;36;10
417;1,87641743763274405;2;37;10
1783;2,93976531340734137;2;38;10
6302;5,00666549087089940;2;39;10
446;1,71414515657908884;2;40;10
972;2,38560391121233817;2;41;10
937;2,82301191570130872;2;42;10
2482;3,25320044407103559;2;43;10
358;1,57512880417805112;2;44;10
11915;8,54177584344211560;2;45;10
1891;2,78865367457842073;2;46;10
216;1,24260763513358019;2;47;10
765;2,29838782365206296;2;48;10
87;1,13575540789284735;2;49;10
2056;2,52737270019533034;2;50;10
569;1,14513879524958595;2;51;10
1837;3,22906687525817571;2;52;10
381;2,16920974721020254;2;53;10
397;1,29128787262762446;2;54;10
1609;2,19364918791352492;2;55;10
295;1,57596414280906250;2;56;10
1814;2,41588678627126363;2;57;10
2491;2,38710827371152678;2;58;10
294;1,41904219478526117;2;59;10
15532;5,96384295418338706;2;60;10
3349;4,06184089081543664;2;61;10
358;1,26335700069167034;2;62;10
4417;3,00881869295880566;2;63;10
3210;4,91019392971539226;2;64;10
2469;3,64530812376625768;2;65;10
730;3,19432897212619782;2;66;10
2702;5,69499127414364370;2;67;10
2500;2,22111857308235328;2;68;10
1861;2,43576822899624368;2;69;10
15949;8,65232767632732092;2;70;10
379;1,60146032899657320;2;71;10
1036;1,87140418537017128;2;72;10
1552;2,73960028666951461;2;73;10
1457;3,37914623794570179;2;74;10
2457;3,04325208085612342;2;75;10
17222;7,87282071161668462;2;76;10
6265;4,99450723785015338;2;77;10
6594;4,69659123203254669;2;78;10
3783;2,63025059342291323;2;79;10
721;1,92599993054646568;2;80;10
1701;2,97147488920294256;2;81;10
1292;3,33084121787104603;2;82;10
977;3,78170614169205210;2;83;10
3666;3,46260649451234492;2;84;10
2483;4,43805754997059765;2;85;10
1515;2,24362344445810180;2;86;10
880;2,01430154094067904;2;87;10
941;2,51318017445369701;2;88;10
882;2,39887073568089049;2;89;10
575;1,69972006349562954;2;90;10
342;2,39794702079623079;2;91;10
4343;3,35074413831945872;2;92;10
5480;3,40519453727258803;2;93;10
13227;8,14916539903925319;2;94;10
6062;4,36766801688274420;2;95;10
7107;5,78454816712761755;2;96;10
2663;6,82377842066556806;2;97;10
1550;4,16002404762288158;2;98;10
1870;6,95943431336062535;2;99;10
2949;3,45454098182060987;2;100;10
480;1,87121371599653830;2;101;10
1623;2,50604508101798240;3;1;10
1807;3,38823511764132324;3;2;10
478;1,41767827007660818;3;3;10
638;3,88863154301874836;3;4;10
231;1,64181438257828827;3;5;10
4183;3,85097296217429452;3;6;10
738;2,25960331408486059;3;7;10
425;1,56339090290422855;3;8;10
295;1,92727320240941813;3;9;10
660;2,12889491000580611;3;10;10
1753;4,70217754006105082;3;11;10
311;1,11360169582560498;3;12;10
15005;7,37579490718689001;3;13;10
1836;2,64531968601957201;3;14;10
165;1,13977826132007065;3;15;10
1096;3,11560131673953489;3;16;10
1853;2,86428867330724124;3;17;10
483;1,59191583610188259;3;18;10
457;1,89955233744695184;3;19;10
1347;2,52616180938449419;3;20;10
1055;1,75955329028126184;3;21;10
104;0,88508378509484864;3;22;10
654;1,58193402319202359;3;23;10
1053;1,94476354408684760;3;24;10
2001;3,88745988203570025;3;25;10
1098;1,83011590734079821;3;26;10
665;1,53936254186950383;3;27;10
2059;2,25833164241802731;3;28;10
191;1,20998650643320049;3;29;10
230;1,27282084769868442;3;30;10
3865;5,18473207075381826;3;31;10
12477;9,03690376859963784;3;32;10
263;1,37492615653246752;3;33;10
9824;6,13292796743754831;3;34;10
6494;5,60204275288556097;3;35;10
3442;3,21914502800151148;3;36;10
371;1,68181509100387583;3;37;10
1975;3,24963801500592364;3;38;10
7206;5,70292102570271542;3;39;10
686;2,64104163297991112;3;40;10
1162;2,83169450841344661;3;41;10
756;2,28918873089314712;3;42;10
2285;2,99302762099494268;3;43;10
242;1,06349317958093081;3;44;10
12796;9,05910221720040099;3;45;10
1988;2,92850356119585475;3;46;10
281;1,61560176853773663;3;47;10
805;2,42491791426936176;3;48;10
98;1,28071092524830110;3;49;10
1922;2,35572992696256689;3;50;10
537;1,08269839893706021;3;51;10
1796;3,16496963673338483;3;52;10
428;2,45879507551603105;3;53;10
568;1,84965677143713125;3;54;10
1660;2,26321766836771543;3;55;10
255;1,37573844784332766;3;56;10
1555;2,05996553035170438;3;57;10
2561;2,45418409159731832;3;58;10
256;1,24375692325631126;3;59;10
14816;5,68483106275184813;3;60;10
2823;3,41291151697448969;3;61;10
363;1,28909454425358594;3;62;10
4229;2,88325903038228226;3;63;10
2878;4,36690499022832945;3;64;10
2217;3,26120533678527824;3;65;10
429;1,87180124874013365;3;66;10
2995;6,28730133072464614;3;67;10
2409;2,12517820091182408;3;68;10
1419;1,85494803138901476;3;69;10
16282;8,75600422473708306;3;70;10
258;1,09313696412985450;3;71;10
1080;1,95586624048099811;3;72;10
2523;4,45788858989015147;3;73;10
1163;2,68142874270273257;3;74;10
2223;2,72193304999761265;3;75;10
17252;7,92976285633257216;3;76;10
5567;4,43273776299225375;3;77;10
5535;3,91853968379827178;3;78;10
3552;2,46427426706572339;3;79;10
580;1,54749612458944652;3;80;10
1701;2,98074867434663604;3;81;10
1013;2,60682045105971216;3;82;10
575;2,21901483459656390;3;83;10
3631;3,40077756142426191;3;84;10
2325;4,15332095971189386;3;85;10
1458;2,14414602546210142;3;86;10
965;2,20528079051889225;3;87;10
852;2,28296431662464228;3;88;10
848;2,31623109868018551;3;89;10
682;2,02071679150469352;3;90;10
299;2,10783069678256219;3;91;10
4520;3,48593018422215550;3;92;10
5289;3,26658925836256753;3;93;10
11249;6,88991147667297277;3;94;10
5467;3,91362955316472849;3;95;10
6033;4,87089661475511093;3;96;10
2695;6,95252419194642268;3;97;10
1574;4,26809261815213858;3;98;10
1460;5,28740294356240614;3;99;10
2676;3,12631066135022539;3;100;10
384;1,49697097279723068;3;101;10
1430;2,19179929862422407;4;1;10
1626;3,06015865398187614;4;2;10
520;1,54773420641416770;4;3;10
684;4,16291355259634344;4;4;10
251;1,77736864466789402;4;5;10
4094;3,74126254360160937;4;6;10
775;2,36080395274736654;4;7;10
387;1,43025034924717831;4;8;10
320;2,08758733617332215;4;9;10
711;2,29175933626008099;4;10;10
1842;4,92421204587376771;4;11;10
276;0,98714211627532666;4;12;10
15432;7,55319096867031092;4;13;10
1594;2,29383872615681295;4;14;10
194;1,34077903408619692;4;15;10
1000;2,84078803460079810;4;16;10
2039;3,13038298447244090;4;17;10
474;1,56794770861312704;4;18;10
461;1,92024925751750519;4;19;10
1500;2,80833664092982183;4;20;10
1092;1,81823631077854486;4;21;10
135;1,15763567918914045;4;22;10
749;1,81258061627740963;4;23;10
1020;1,87508961825381348;4;24;10
2589;5,01004330813798227;4;25;10
1027;1,71307424266939345;4;26;10
739;1,71233273475062275;4;27;10
2206;2,41069184451802521;4;28;10
149;0,94002157633416816;4;29;10
211;1,15976760675633339;4;30;10
3727;4,97971105116395929;4;31;10
12259;8,75618464914191819;4;32;10
272;1,42127841903677044;4;33;10
11274;6,94319134299697804;4;34;10
7044;5,99171673231979973;4;35;10
2813;2,60584086306783336;4;36;10
343;1,56395338233416625;4;37;10
2141;3,50938157189478739;4;38;10
8888;6,99200576478603164;4;39;10
435;1,67824721545993616;4;40;10
985;2,38100993497546476;4;41;10
599;1,81807144808328514;4;42;10
2168;2,83164018316845878;4;43;10
265;1,16447686426154573;4;44;10
12744;8,91642738401088231;4;45;10
1622;2,38377270977052902;4;46;10
262;1,50493411605224758;4;47;10
742;2,23985800145500225;4;48;10
174;2,27142185786643003;4;49;10
2034;2,48572297998345304;4;50;10
486;0,98172893373329695;4;51;10
1757;3,09955808804720778;4;52;10
331;1,91870710443331483;4;53;10
426;1,38734197002559734;4;54;10
1358;1,85074138682948086;4;55;10
265;1,43956802094707292;4;56;10
1449;1,90737201257364908;4;57;10
2961;2,82931518341816801;4;58;10
365;1,78526010995245832;4;59;10
16041;6,14987428815042136;4;60;10
2194;2,64522515158201088;4;61;10
311;1,11094440991348198;4;62;10
4003;2,73190479895282667;4;63;10
2927;4,42043518708695338;4;64;10
2064;3,02363976496474640;4;65;10
511;2,22592968501570354;4;66;10
2981;6,21068838428347902;4;67;10
2125;1,86394189062476712;4;68;10
1550;2,02063393152788606;4;69;10
13552;7,22485495112080667;4;70;10
255;1,08366303604135772;4;71;10
911;1,65187953428239354;4;72;10
2398;4,23366736580439706;4;73;10
1175;2,69227420411791929;4;74;10
2123;2,56992545642505554;4;75;10
19319;8,92158252683194064;4;76;10
6624;5,27542681659370238;4;77;10
4390;3,08894544528309600;4;78;10
3517;2,42852023225961489;4;79;10
748;1,99531580940999476;4;80;10
1477;2,58868933800010170;4;81;10
869;2,22909676691189285;4;82;10
472;1,81072547943944229;4;83;10
3629;3,37044945208138458;4;84;10
2223;3,95925687793983316;4;85;10
1451;2,11688224532491454;4;86;10
1145;2,61156157697264124;4;87;10
885;2,37673857755553097;4;88;10
1022;2,80384857022927392;4;89;10
581;1,73067585722073103;4;90;10
209;1,47893403529628209;4;91;10
3983;3,05994119811717180;4;92;10
5678;3,49553700325728878;4;93;10
11641;7,07701305183345131;4;94;10
5745;4,08279583036036620;4;95;10
6326;5,06212020094840742;4;96;10
2303;5,99366540096138056;4;97;10
1739;4,77081435798391240;4;98;10
1284;4,55839646688772326;4;99;10
1811;2,10285528500598007;4;100;10
494;1,92579078271310400;4;101;10
1159;1,76178373382624764;5;1;10
1373;2,59362945667902123;5;2;10
448;1,33481115997473387;5;3;10
479;2,89511698327601552;5;4;10
215;1,52910636179367732;5;5;10
3193;2,90957800639687969;5;6;10
496;1,50611098458969095;5;7;10
302;1,11975854742844838;5;8;10
308;2,00059758109565200;5;9;10
575;1,84629216369386850;5;10;10
1115;2,97161375950450024;5;11;10
287;1,02663528334418408;5;12;10
13184;6,43727997578207844;5;13;10
1064;1,52534524555334627;5;14;10
153;1,05971089978459476;5;15;10
736;2,09258553727702301;5;16;10
1456;2,22049720226502911;5;17;10
363;1,20624856695676463;5;18;10
305;1,27513692043981774;5;19;10
1222;2,28377918733343543;5;20;10
701;1,16128818501093378;5;21;10
54;0,46553730764257079;5;22;10
522;1,26451344090579854;5;23;10
1297;2,37890423672389861;5;24;10
1787;3,45174605811372803;5;25;10
920;1,53418224751028909;5;26;10
538;1,24697816397531058;5;27;10
1576;1,71831234688103418;5;28;10
164;1,01981170793587617;5;29;10
160;0,87485715223061233;5;30;10
2771;3,68750307735505789;5;31;10
10840;7,65668119599620578;5;32;10
281;1,46492266146732075;5;33;10
10275;6,27906166680212685;5;34;10
5347;4,49715847205950059;5;35;10
2350;2,15823043472271348;5;36;10
275;1,25739002409616507;5;37;10
2332;3,80971673808524169;5;38;10
6429;5,03243411221647019;5;39;10
362;1,39877433365018278;5;40;10
699;1,67176087362061798;5;41;10
412;1,25092225153860404;5;42;10
1741;2,26542859670946806;5;43;10
292;1,28357854665500293;5;44;10
10304;7,12995209563435761;5;45;10
1365;2,00057452396585722;5;46;10
161;0,92173813476842048;5;47;10
487;1,47199284254814966;5;48;10
127;1,65724948781856374;5;49;10
1506;1,83498981982739395;5;50;10
419;0,84630564358615457;5;51;10
1469;2,59238801466137492;5;52;10
261;1,51922606782383962;5;53;10
493;1,60828347545818140;5;54;10
1223;1,66941945699504490;5;55;10
306;1,67212201026223894;5;56;10
1255;1,64232406521662333;5;57;10
2669;2,54395203759215782;5;58;10
271;1,33714906004835443;5;59;10
15374;5,89551282985382752;5;60;10
1935;2,33217106444626321;5;61;10
275;0,98752132148307747;5;62;10
3488;2,38550042505404658;5;63;10
1577;2,38270791657349390;5;64;10
1672;2,43292008614166821;5;65;10
357;1,55360593242466960;5;66;10
2702;5,59692604062017729;5;67;10
2625;2,28643997376473473;5;68;10
1292;1,68263783434612857;5;69;10
11793;6,26142525606112610;5;70;10
214;0,91218707507640628;5;71;10
688;1,24849608846901350;5;72;10
1181;2,08291813126440717;5;73;10
804;1,82831154064809542;5;74;10
1613;1,93126007236538055;5;75;10
17487;8,14900559483966269;5;76;10
4939;3,93627678744344456;5;77;10
3788;2,65148015309708018;5;78;10
2881;1,98727619000319389;5;79;10
566;1,51142514573503073;5;80;10
1238;2,17671095107147661;5;81;10
543;1,38851242501265770;5;82;10
406;1,54775156681254678;5;83;10
3178;2,92852212840343951;5;84;10
1660;2,95404677715276165;5;85;10
1078;1,55621801488368061;5;86;10
812;1,84826054100315940;5;87;10
757;2,03427361383198591;5;88;10
611;1,68599629687883712;5;89;10
513;1,53521109900764907;5;90;10
162;1,15615186982586349;5;91;10
3367;2,57786815586340623;5;92;10
4758;2,92581599089418187;5;93;10
9739;5,88309204541198572;5;94;10
4783;3,39708460111422683;5;95;10
4763;3,80490875568379749;5;96;10
1510;3,93681285017428895;5;97;10
1121;3,10332895010035292;5;98;10
1127;3,95254144557101439;5;99;10
1281;1,48421414858130674;5;100;10
466;1,81663664927997259;5;101;10
1244;1,89099134157019177;6;1;10
886;1,67367494436825370;6;2;10
368;1,09645202426496002;6;3;10
389;2,35114928286924840;6;4;10
153;1,08815475978805876;6;5;10
2581;2,35190129486700483;6;6;10
554;1,68222880133606600;6;7;10
405;1,50166295267722405;6;8;10
226;1,46797095236239383;6;9;10
563;1,80776084897330103;6;10;10
1297;3,45666640903796996;6;11;10
296;1,05882942114940226;6;12;10
13899;6,78638913709004132;6;13;10
1052;1,50814210368620305;6;14;10
151;1,04585846972205099;6;15;10
715;2,03287861297971650;6;16;10
1460;2,22659746930421854;6;17;10
279;0,92711666716511654;6;18;10
183;0,76508215226389065;6;19;10
1285;2,40151903087026541;6;20;10
773;1,28056457491219922;6;21;10
63;0,54312685891633261;6;22;10
497;1,20395245235667026;6;23;10
1056;1,93687191517381407;6;24;10
1976;3,81681601053873898;6;25;10
837;1,39577232735446954;6;26;10
514;1,19135088528496236;6;27;10
1522;1,65943616240668401;6;28;10
152;0,94519133906251940;6;29;10
143;0,78190357980610981;6;30;10
2189;2,91300766377849962;6;31;10
10264;7,24983171547094596;6;32;10
325;1,69430556931273757;6;33;10
9713;5,93562296541596712;6;34;10
4863;4,09008446785587232;6;35;10
2086;1,91577390929003410;6;36;10
377;1,72376741485183382;6;37;10
3545;5,79135756282683634;6;38;10
6617;5,17959504130290682;6;39;10
431;1,66539154089289720;6;40;10
684;1,63588617676180648;6;41;10
439;1,33290016608118234;6;42;10
1818;2,36562273912568255;6;43;10
249;1,09455841820923205;6;44;10
11179;7,73541677766852498;6;45;10
1369;2,00643701341337577;6;46;10
153;0,87593748210912004;6;47;10
605;1,82865640604030921;6;48;10
186;2,42715279318309340;6;49;10
1809;2,20418099871696960;6;50;10
556;1,12302133134582793;6;51;10
1755;3,09710072548040349;6;52;10
340;1,97906844084331590;6;53;10
327;1,06675191982723194;6;54;10
1628;2,22225255599994531;6;55;10
356;1,94534456095868324;6;56;10
1557;2,03752874067114131;6;57;10
2179;2,07690951289370984;6;58;10
222;1,09537672077761861;6;59;10
14204;5,44684950144684343;6;60;10
1892;2,28034504079190148;6;61;10
302;1,08447796031959776;6;62;10
3272;2,23777448130069967;6;63;10
1486;2,24521494231338714;6;64;10
1422;2,06914614981665768;6;65;10
371;1,61453165526485276;6;66;10
2194;4,54465423135480062;6;67;10
2470;2,15143113721862633;6;68;10
1983;2,58256255844301297;6;69;10
15557;8,25989932235588498;6;70;10
265;1,12957745278153121;6;71;10
674;1,22309064480830676;6;72;10
1484;2,61731626316374255;6;73;10
926;2,10574189880613982;6;74;10
1778;2,12881612440523638;6;75;10
15415;7,18344605961304961;6;76;10
3265;2,60213478659705322;6;77;10
4158;2,91046844682620343;6;78;10
2410;1,66238653866980113;6;79;10
538;1,43665499718276757;6;80;10
1248;2,19429343048239289;6;81;10
721;1,84367856065216595;6;82;10
435;1,65830525015630004;6;83;10
3858;3,55514108602280343;6;84;10
1816;3,23165599235506917;6;85;10
1135;1,63850412513263222;6;86;10
960;2,18513561497910436;6;87;10
1128;3,03125579445505888;6;88;10
551;1,52043201240628356;6;89;10
491;1,46937358598977719;6;90;10
158;1,12760491007707686;6;91;10
3779;2,89330673032605024;6;92;10
4958;3,04880111030965795;6;93;10
9674;5,84382713290025180;6;94;10
4881;3,46668825800513059;6;95;10
4135;3,30323277445989971;6;96;10
1733;4,51820971480267630;6;97;10
931;2,57734099245622517;6;98;10
1579;5,53776658611946004;6;99;10
1437;1,66496153904085697;6;100;10
397;1,54764967760547001;6;101;10
1318;2,00347796478256646;7;1;10
907;1,71334444079233195;7;2;10
528;1,57317029568450795;7;3;10
530;3,20336534683984997;7;4;10
248;1,76380640802247424;7;5;10
3321;3,02621627286064454;7;6;10
500;1,51825704091702729;7;7;10
429;1,59065038690994842;7;8;10
293;1,90316588071761705;7;9;10
599;1,92335479313500413;7;10;10
1487;3,96304005415532901;7;11;10
228;0,81558482439886393;7;12;10
18357;8,96307255123115887;7;13;10
1820;2,60914318318335559;7;14;10
100;0,69262150312718607;7;15;10
653;1,85660102695909801;7;16;10
1599;2,43858174891605906;7;17;10
444;1,47541147032728226;7;18;10
224;0,93649400058530874;7;19;10
1523;2,84631399534273477;7;20;10
803;1,33026307070439342;7;21;10
59;0,50864261390577181;7;22;10
540;1,30811735266117091;7;23;10
1300;2,38440671375564239;7;24;10
1908;3,68546809114773000;7;25;10
1199;1,99943968996177857;7;26;10
611;1,41617780332512067;7;27;10
1685;1,83715501554222249;7;28;10
154;0,95762806720807891;7;29;10
166;0,90766429543926030;7;30;10
2344;3,11927362443892342;7;31;10
9675;6,83379986819771990;7;32;10
242;1,26160599314979227;7;33;10
8752;5,34835500806347586;7;34;10
5372;4,51818502186340609;7;35;10
2745;2,52099682694206306;7;36;10
388;1,77406301581568027;7;37;10
3033;4,95491889648908135;7;38;10
6686;5,23360623336122632;7;39;10
502;1,93973678312815401;7;40;10
883;2,11182382175537287;7;41;10
720;2,18607772113542476;7;42;10
2229;2,90042523955508624;7;43;10
311;1,36709906852639040;7;44;10
10556;7,30432592406019765;7;45;10
1423;2,08558062095488239;7;46;10
204;1,16791664281216012;7;47;10
785;2,37271946899445041;7;48;10
77;1,00478905954353870;7;49;10
1906;2,32237091407105778;7;50;10
617;1,24623050618772635;7;51;10
2012;3,55063627331428577;7;52;10
346;2,01399317803466849;7;53;10
639;2,08457026535046230;7;54;10
1571;2,14444641613999654;7;55;10
329;1,79780438358260342;7;56;10
1589;2,07940473277228266;7;57;10
2138;2,03783044450057460;7;58;10
301;1,48517294123451915;7;59;10
14335;5,49708445531121548;7;60;10
1802;2,17187196802695892;7;61;10
324;1,16347966603824382;7;62;10
3007;2,05653663364034367;7;63;10
1629;2,46127533043641211;7;64;10
1760;2,56096851172807183;7;65;10
435;1,89304924539140429;7;66;10
1971;4,08273176390169112;7;67;10
2782;2,42319085981466342;7;68;10
2119;2,75968233047944755;7;69;10
17273;9,17099961400354857;7;70;10
246;1,04858888069530809;7;71;10
902;1,63683644156838692;7;72;10
1701;3,00003703749428974;7;73;10
932;2,11938601478112565;7;74;10
2009;2,40539459726103466;7;75;10
17050;7,94536200560509176;7;76;10
5440;4,33556301350320705;7;77;10
4272;2,99026484002923043;7;78;10
2731;1,88380814817727260;7;79;10
692;1,84789081422021417;7;80;10
1314;2,31033779459444277;7;81;10
685;1,75162248827563638;7;82;10
461;1,75742234556794097;7;83;10
3755;3,46022674391281138;7;84;10
1897;3,37579923871011367;7;85;10
1248;1,80163272966125554;7;86;10
1349;3,07057077563209635;7;87;10
1302;3,49884312445078605;7;88;10
483;1,33279249000405642;7;89;10
695;2,07986688851913470;7;90;10
153;1,09192121039109336;7;91;10
4350;3,33048009444782167;7;92;10
5159;3,17240115532221179;7;93;10
10817;6,53428551752966946;7;94;10
5547;3,93970902830454062;7;95;10
5444;4,34892363341225963;7;96;10
1873;4,88321223071287669;7;97;10
1180;3,26666205273721344;7;98;10
1358;4,76268969217873739;7;99;10
1492;1,72868658054903168;7;100;10
530;2,06613181141284397;7;101;10
972;1,52249676939342904;1;1;11
754;1,40635958040497200;1;2;11
351;1,03422671663955867;1;3;11
230;1,41481868790945153;1;4;11
124;0,87876575931739742;1;5;11
1505;1,38875560116046448;1;6;11
420;1,29168370971561419;1;7;11
344;1,24922377447153132;1;8;11
140;0,91463215454670177;1;9;11
428;1,38551681719594710;1;10;11
687;1,86672101080089670;1;11;11
203;0,72838961309235473;1;12;11
6367;3,15242184919966517;1;13;11
737;1,06245107607409195;1;14;11
78;0,53436003534997156;1;15;11
396;1,12089853037748233;1;16;11
1029;1,60232703354609440;1;17;11
395;1,28618410341571421;1;18;11
205;0,84873827809634206;1;19;11
757;1,41969531875629440;1;20;11
443;0,73962397717350115;1;21;11
78;0,65270874127629663;1;22;11
297;0,71602670273319691;1;23;11
587;1,08996581555253091;1;24;11
1246;2,45272693629602800;1;25;11
930;1,54273628333264212;1;26;11
558;1,28592465587688309;1;27;11
809;0,89072490033019580;1;28;11
217;1,40632392111624527;1;29;11
204;1,15809073981561372;1;30;11
1570;2,11588585537044160;1;31;11
2433;1,80465114899090096;1;32;11
186;0,97553811941425750;1;33;11
2515;1,60530651141682501;1;34;11
